,state,naics,num_employees,annual_payroll,year,demRatio,total_pop
1397,Louisiana,Industries not classified,232,4813,2016,0.3982832276219221,4681.346
1398,Maine,"Agriculture, Forestry, Fishing and Hunting",3170,146647,2016,0.5159679112916253,1332.348
1399,Maine,"Mining, Quarrying, and Oil and Gas Extraction",115,6216,2016,0.5159679112916253,1332.348
1400,Maine,Utilities,2527,209917,2016,0.5159679112916253,1332.348
1401,Maine,Construction,25506,1338790,2016,0.5159679112916253,1332.348
1402,Maine,Manufacturing,49793,2563581,2016,0.5159679112916253,1332.348
1403,Maine,Wholesale Trade,18369,996998,2016,0.5159679112916253,1332.348
1404,Maine,Retail Trade,83847,2239614,2016,0.5159679112916253,1332.348
1405,Maine,Transportation and Warehousing,15695,649026,2016,0.5159679112916253,1332.348
1406,Maine,Information,11872,643077,2016,0.5159679112916253,1332.348
1407,Maine,Finance and Insurance,28305,1864831,2016,0.5159679112916253,1332.348
1408,Maine,Real Estate and Rental and Leasing,6656,276832,2016,0.5159679112916253,1332.348
1409,Maine,"Professional, Scientific, and Technical Services",23182,1439486,2016,0.5159679112916253,1332.348
1410,Maine,Management of Companies and Enterprises,9657,840805,2016,0.5159679112916253,1332.348
1411,Maine,Administrative and Support and Waste Management and Remediation Services,24664,756541,2016,0.5159679112916253,1332.348
1412,Maine,Educational Services,17952,563882,2016,0.5159679112916253,1332.348
1413,Maine,Health Care and Social Assistance,111720,4905252,2016,0.5159679112916253,1332.348
1414,Maine,"Arts, Entertainment, and Recreation",8048,195106,2016,0.5159679112916253,1332.348
1415,Maine,Accommodation and Food Services,51972,1149616,2016,0.5159679112916253,1332.348
1416,Maine,Other Services (except Public Administration),18738,559981,2016,0.5159679112916253,1332.348
1417,Maine,Industries not classified,148,3001,2016,0.5159679112916253,1332.348
1418,Maryland,"Agriculture, Forestry, Fishing and Hunting",1255,47335,2016,0.6401624968476939,6007.014
1419,Maryland,"Mining, Quarrying, and Oil and Gas Extraction",1053,84668,2016,0.6401624968476939,6007.014
1420,Maryland,Utilities,9734,1160609,2016,0.6401624968476939,6007.014
1421,Maryland,Construction,150284,8948409,2016,0.6401624968476939,6007.014
1422,Maryland,Manufacturing,97484,6288101,2016,0.6401624968476939,6007.014
1423,Maryland,Wholesale Trade,91056,6486861,2016,0.6401624968476939,6007.014
1424,Maryland,Retail Trade,294126,8251628,2016,0.6401624968476939,6007.014
1425,Maryland,Transportation and Warehousing,71679,3533204,2016,0.6401624968476939,6007.014
1426,Maryland,Information,52412,4216314,2016,0.6401624968476939,6007.014
1427,Maryland,Finance and Insurance,101012,9699527,2016,0.6401624968476939,6007.014
1428,Maryland,Real Estate and Rental and Leasing,45989,2813116,2016,0.6401624968476939,6007.014
1429,Maryland,"Professional, Scientific, and Technical Services",276621,24117641,2016,0.6401624968476939,6007.014
1430,Maryland,Management of Companies and Enterprises,56062,5495132,2016,0.6401624968476939,6007.014
1431,Maryland,Administrative and Support and Waste Management and Remediation Services,194857,7883569,2016,0.6401624968476939,6007.014
1432,Maryland,Educational Services,83905,4054497,2016,0.6401624968476939,6007.014
1433,Maryland,Health Care and Social Assistance,370191,18577005,2016,0.6401624968476939,6007.014
1434,Maryland,"Arts, Entertainment, and Recreation",39335,1290843,2016,0.6401624968476939,6007.014
1435,Maryland,Accommodation and Food Services,231489,4539427,2016,0.6401624968476939,6007.014
1436,Maryland,Other Services (except Public Administration),113861,4457233,2016,0.6401624968476939,6007.014
1437,Maryland,Industries not classified,320,6904,2016,0.6401624968476939,6007.014
1438,Massachusetts,"Agriculture, Forestry, Fishing and Hunting",1052,40408,2016,0.646512786896295,6827.28
1439,Massachusetts,"Mining, Quarrying, and Oil and Gas Extraction",913,79600,2016,0.646512786896295,6827.28
1440,Massachusetts,Utilities,12480,1387301,2016,0.646512786896295,6827.28
1441,Massachusetts,Construction,131693,9685684,2016,0.646512786896295,6827.28
1442,Massachusetts,Manufacturing,221424,15640974,2016,0.646512786896295,6827.28
1443,Massachusetts,Wholesale Trade,143559,12360548,2016,0.646512786896295,6827.28
1444,Massachusetts,Retail Trade,373471,10964299,2016,0.646512786896295,6827.28
1445,Massachusetts,Transportation and Warehousing,84681,4066006,2016,0.646512786896295,6827.28
1446,Massachusetts,Information,114607,12674083,2016,0.646512786896295,6827.28
1447,Massachusetts,Finance and Insurance,189009,25994804,2016,0.646512786896295,6827.28
1448,Massachusetts,Real Estate and Rental and Leasing,46627,3132918,2016,0.646512786896295,6827.28
1449,Massachusetts,"Professional, Scientific, and Technical Services",283863,30853796,2016,0.646512786896295,6827.28
1450,Massachusetts,Management of Companies and Enterprises,98805,11975614,2016,0.646512786896295,6827.28
1451,Massachusetts,Administrative and Support and Waste Management and Remediation Services,200626,9858768,2016,0.646512786896295,6827.28
1452,Massachusetts,Educational Services,219163,9542479,2016,0.646512786896295,6827.28
1453,Massachusetts,Health Care and Social Assistance,644071,32968746,2016,0.646512786896295,6827.28
1454,Massachusetts,"Arts, Entertainment, and Recreation",60235,2208871,2016,0.646512786896295,6827.28
1455,Massachusetts,Accommodation and Food Services,300348,6713011,2016,0.646512786896295,6827.28
1456,Massachusetts,Other Services (except Public Administration),127224,4569545,2016,0.646512786896295,6827.28
1457,Massachusetts,Industries not classified,930,29745,2016,0.646512786896295,6827.28
1458,Michigan,"Agriculture, Forestry, Fishing and Hunting",3876,158610,2016,0.4988233178303845,9954.117
1459,Michigan,"Mining, Quarrying, and Oil and Gas Extraction",4843,328166,2016,0.4988233178303845,9954.117
1460,Michigan,Utilities,22024,2527042,2016,0.4988233178303845,9954.117
1461,Michigan,Construction,138920,8735974,2016,0.4988233178303845,9954.117
1462,Michigan,Manufacturing,579509,33479923,2016,0.4988233178303845,9954.117
1463,Michigan,Wholesale Trade,180432,12292833,2016,0.4988233178303845,9954.117
1464,Michigan,Retail Trade,470993,12397580,2016,0.4988233178303845,9954.117
1465,Michigan,Transportation and Warehousing,114357,5595473,2016,0.4988233178303845,9954.117
1466,Michigan,Information,65937,4530433,2016,0.4988233178303845,9954.117
1467,Michigan,Finance and Insurance,160029,11816976,2016,0.4988233178303845,9954.117
1468,Michigan,Real Estate and Rental and Leasing,51699,2239831,2016,0.4988233178303845,9954.117
1469,Michigan,"Professional, Scientific, and Technical Services",266869,20699541,2016,0.4988233178303845,9954.117
1470,Michigan,Management of Companies and Enterprises,125266,13748587,2016,0.4988233178303845,9954.117
1471,Michigan,Administrative and Support and Waste Management and Remediation Services,337870,11070483,2016,0.4988233178303845,9954.117
1472,Michigan,Educational Services,72796,2138555,2016,0.4988233178303845,9954.117
1473,Michigan,Health Care and Social Assistance,615103,28603872,2016,0.4988233178303845,9954.117
1474,Michigan,"Arts, Entertainment, and Recreation",48434,1721937,2016,0.4988233178303845,9954.117
1475,Michigan,Accommodation and Food Services,385880,6436980,2016,0.4988233178303845,9954.117
1476,Michigan,Other Services (except Public Administration),159612,4655378,2016,0.4988233178303845,9954.117
1477,Michigan,Industries not classified,1129,14395,2016,0.4988233178303845,9954.117
1478,Minnesota,"Agriculture, Forestry, Fishing and Hunting",2686,108936,2016,0.5083169370718048,5525.36
1479,Minnesota,"Mining, Quarrying, and Oil and Gas Extraction",5684,434444,2016,0.5083169370718048,5525.36
1480,Minnesota,Utilities,13662,1295586,2016,0.5083169370718048,5525.36
1481,Minnesota,Construction,118033,8359021,2016,0.5083169370718048,5525.36
1482,Minnesota,Manufacturing,305782,17634750,2016,0.5083169370718048,5525.36
1483,Minnesota,Wholesale Trade,138136,10867237,2016,0.5083169370718048,5525.36
1484,Minnesota,Retail Trade,307266,8248123,2016,0.5083169370718048,5525.36
1485,Minnesota,Transportation and Warehousing,83446,3776249,2016,0.5083169370718048,5525.36
1486,Minnesota,Information,58844,4382914,2016,0.5083169370718048,5525.36
1487,Minnesota,Finance and Insurance,163505,14865759,2016,0.5083169370718048,5525.36
1488,Minnesota,Real Estate and Rental and Leasing,39639,1959361,2016,0.5083169370718048,5525.36
1489,Minnesota,"Professional, Scientific, and Technical Services",183069,14409902,2016,0.5083169370718048,5525.36
1490,Minnesota,Management of Companies and Enterprises,132894,13598680,2016,0.5083169370718048,5525.36
1491,Minnesota,Administrative and Support and Waste Management and Remediation Services,166463,6154357,2016,0.5083169370718048,5525.36
1492,Minnesota,Educational Services,72216,2061746,2016,0.5083169370718048,5525.36
1493,Minnesota,Health Care and Social Assistance,460279,19761112,2016,0.5083169370718048,5525.36
1494,Minnesota,"Arts, Entertainment, and Recreation",48324,1526840,2016,0.5083169370718048,5525.36
1495,Minnesota,Accommodation and Food Services,243181,4311288,2016,0.5083169370718048,5525.36
1496,Minnesota,Other Services (except Public Administration),118202,3372185,2016,0.5083169370718048,5525.36
1497,Minnesota,Industries not classified,316,7446,2016,0.5083169370718048,5525.36
1498,Mississippi,"Agriculture, Forestry, Fishing and Hunting",5145,212424,2016,0.4091015267593994,2990.595
1499,Mississippi,"Mining, Quarrying, and Oil and Gas Extraction",3904,281727,2016,0.4091015267593994,2990.595
1500,Mississippi,Utilities,9398,737507,2016,0.4091015267593994,2990.595
1501,Mississippi,Construction,44551,2120957,2016,0.4091015267593994,2990.595
1502,Mississippi,Manufacturing,143226,6667867,2016,0.4091015267593994,2990.595
1503,Mississippi,Wholesale Trade,37272,1877995,2016,0.4091015267593994,2990.595
1504,Mississippi,Retail Trade,146030,3471164,2016,0.4091015267593994,2990.595
1505,Mississippi,Transportation and Warehousing,38944,1649336,2016,0.4091015267593994,2990.595
1506,Mississippi,Information,13464,627984,2016,0.4091015267593994,2990.595
1507,Mississippi,Finance and Insurance,35414,1825188,2016,0.4091015267593994,2990.595
1508,Mississippi,Real Estate and Rental and Leasing,10257,357915,2016,0.4091015267593994,2990.595
1509,Mississippi,"Professional, Scientific, and Technical Services",30209,1579279,2016,0.4091015267593994,2990.595
1510,Mississippi,Management of Companies and Enterprises,8499,581396,2016,0.4091015267593994,2990.595
1511,Mississippi,Administrative and Support and Waste Management and Remediation Services,55059,1411622,2016,0.4091015267593994,2990.595
1512,Mississippi,Educational Services,15774,389201,2016,0.4091015267593994,2990.595
1513,Mississippi,Health Care and Social Assistance,165677,7296113,2016,0.4091015267593994,2990.595
1514,Mississippi,"Arts, Entertainment, and Recreation",9152,190074,2016,0.4091015267593994,2990.595
1515,Mississippi,Accommodation and Food Services,128306,2106349,2016,0.4091015267593994,2990.595
1516,Mississippi,Other Services (except Public Administration),38904,970871,2016,0.4091015267593994,2990.595
1517,Mississippi,Industries not classified,137,1992,2016,0.4091015267593994,2990.595
1518,Missouri,"Agriculture, Forestry, Fishing and Hunting",1615,55666,2016,0.4018143900443393,6091.384
1519,Missouri,"Mining, Quarrying, and Oil and Gas Extraction",3541,213594,2016,0.4018143900443393,6091.384
1520,Missouri,Utilities,15561,1540286,2016,0.4018143900443393,6091.384
1521,Missouri,Construction,121494,7154989,2016,0.4018143900443393,6091.384
1522,Missouri,Manufacturing,260451,14055289,2016,0.4018143900443393,6091.384
1523,Missouri,Wholesale Trade,126170,7072105,2016,0.4018143900443393,6091.384
1524,Missouri,Retail Trade,324717,8426761,2016,0.4018143900443393,6091.384
1525,Missouri,Transportation and Warehousing,87182,3677032,2016,0.4018143900443393,6091.384
1526,Missouri,Information,58009,3866044,2016,0.4018143900443393,6091.384
1527,Missouri,Finance and Insurance,131863,9536032,2016,0.4018143900443393,6091.384
1528,Missouri,Real Estate and Rental and Leasing,36906,1608504,2016,0.4018143900443393,6091.384
1529,Missouri,"Professional, Scientific, and Technical Services",156958,11053151,2016,0.4018143900443393,6091.384
1530,Missouri,Management of Companies and Enterprises,86413,8022812,2016,0.4018143900443393,6091.384
1531,Missouri,Administrative and Support and Waste Management and Remediation Services,174247,5456754,2016,0.4018143900443393,6091.384
1532,Missouri,Educational Services,73871,3095821,2016,0.4018143900443393,6091.384
1533,Missouri,Health Care and Social Assistance,420073,18004106,2016,0.4018143900443393,6091.384
1534,Missouri,"Arts, Entertainment, and Recreation",41029,1714365,2016,0.4018143900443393,6091.384
1535,Missouri,Accommodation and Food Services,260430,4305528,2016,0.4018143900443393,6091.384
1536,Missouri,Other Services (except Public Administration),112527,3199261,2016,0.4018143900443393,6091.384
1537,Missouri,Industries not classified,1663,14015,2016,0.4018143900443393,6091.384
1538,Montana,"Agriculture, Forestry, Fishing and Hunting",939,42563,2016,0.3889033568297556,1042.137
1539,Montana,"Mining, Quarrying, and Oil and Gas Extraction",6012,500579,2016,0.3889033568297556,1042.137
1540,Montana,Utilities,3080,265017,2016,0.3889033568297556,1042.137
1541,Montana,Construction,25036,1315895,2016,0.3889033568297556,1042.137
1542,Montana,Manufacturing,18355,877199,2016,0.3889033568297556,1042.137
1543,Montana,Wholesale Trade,16643,842636,2016,0.3889033568297556,1042.137
1544,Montana,Retail Trade,59582,1603726,2016,0.3889033568297556,1042.137
1545,Montana,Transportation and Warehousing,13412,646749,2016,0.3889033568297556,1042.137
1546,Montana,Information,8503,427690,2016,0.3889033568297556,1042.137
1547,Montana,Finance and Insurance,16982,977447,2016,0.3889033568297556,1042.137
1548,Montana,Real Estate and Rental and Leasing,5774,201908,2016,0.3889033568297556,1042.137
1549,Montana,"Professional, Scientific, and Technical Services",20616,974882,2016,0.3889033568297556,1042.137
1550,Montana,Management of Companies and Enterprises,3803,308423,2016,0.3889033568297556,1042.137
1551,Montana,Administrative and Support and Waste Management and Remediation Services,24473,751133,2016,0.3889033568297556,1042.137
1552,Montana,Educational Services,6175,146122,2016,0.3889033568297556,1042.137
1553,Montana,Health Care and Social Assistance,70286,3112267,2016,0.3889033568297556,1042.137
1554,Montana,"Arts, Entertainment, and Recreation",10712,191901,2016,0.3889033568297556,1042.137
1555,Montana,Accommodation and Food Services,51557,888343,2016,0.3889033568297556,1042.137
1556,Montana,Other Services (except Public Administration),16424,466097,2016,0.3889033568297556,1042.137
1557,Montana,Industries not classified,99,2189,2016,0.3889033568297556,1042.137
1558,Nebraska,"Agriculture, Forestry, Fishing and Hunting",1236,62732,2016,0.3645232588682243,1906.483
1559,Nebraska,"Mining, Quarrying, and Oil and Gas Extraction",1188,68610,2016,0.3645232588682243,1906.483
1560,Nebraska,Utilities,937,95367,2016,0.3645232588682243,1906.483
1561,Nebraska,Construction,45909,2289437,2016,0.3645232588682243,1906.483
1562,Nebraska,Manufacturing,91984,4411838,2016,0.3645232588682243,1906.483
1563,Nebraska,Wholesale Trade,42001,2433841,2016,0.3645232588682243,1906.483
1564,Nebraska,Retail Trade,112718,2901314,2016,0.3645232588682243,1906.483
1565,Nebraska,Transportation and Warehousing,30505,1348387,2016,0.3645232588682243,1906.483
1566,Nebraska,Information,19203,1149065,2016,0.3645232588682243,1906.483
1567,Nebraska,Finance and Insurance,63100,4574924,2016,0.3645232588682243,1906.483
1568,Nebraska,Real Estate and Rental and Leasing,11284,468216,2016,0.3645232588682243,1906.483
1569,Nebraska,"Professional, Scientific, and Technical Services",40375,2444380,2016,0.3645232588682243,1906.483
1570,Nebraska,Management of Companies and Enterprises,21719,1718788,2016,0.3645232588682243,1906.483
1571,Nebraska,Administrative and Support and Waste Management and Remediation Services,125407,4971123,2016,0.3645232588682243,1906.483
1572,Nebraska,Educational Services,18990,518233,2016,0.3645232588682243,1906.483
1573,Nebraska,Health Care and Social Assistance,129977,5880753,2016,0.3645232588682243,1906.483
1574,Nebraska,"Arts, Entertainment, and Recreation",14252,237344,2016,0.3645232588682243,1906.483
1575,Nebraska,Accommodation and Food Services,77384,1144509,2016,0.3645232588682243,1906.483
1576,Nebraska,Other Services (except Public Administration),36181,994082,2016,0.3645232588682243,1906.483
1577,Nebraska,Industries not classified,100,2061,2016,0.3645232588682243,1906.483
1578,Nevada,"Agriculture, Forestry, Fishing and Hunting",170,8272,2016,0.512937094199852,2919.555
1579,Nevada,"Mining, Quarrying, and Oil and Gas Extraction",12175,1221121,2016,0.512937094199852,2919.555
1580,Nevada,Utilities,4684,488301,2016,0.512937094199852,2919.555
1581,Nevada,Construction,72817,3927990,2016,0.512937094199852,2919.555
1582,Nevada,Manufacturing,43023,2372154,2016,0.512937094199852,2919.555
1583,Nevada,Wholesale Trade,36521,2181623,2016,0.512937094199852,2919.555
1584,Nevada,Retail Trade,146445,4141229,2016,0.512937094199852,2919.555
1585,Nevada,Transportation and Warehousing,52399,2286290,2016,0.512937094199852,2919.555
1586,Nevada,Information,16913,1088758,2016,0.512937094199852,2919.555
1587,Nevada,Finance and Insurance,36955,2350232,2016,0.512937094199852,2919.555
1588,Nevada,Real Estate and Rental and Leasing,30213,1346215,2016,0.512937094199852,2919.555
1589,Nevada,"Professional, Scientific, and Technical Services",59623,3740492,2016,0.512937094199852,2919.555
1590,Nevada,Management of Companies and Enterprises,18153,1773098,2016,0.512937094199852,2919.555
1591,Nevada,Administrative and Support and Waste Management and Remediation Services,117264,3891319,2016,0.512937094199852,2919.555
1592,Nevada,Educational Services,11463,407118,2016,0.512937094199852,2919.555
1593,Nevada,Health Care and Social Assistance,121037,6014560,2016,0.512937094199852,2919.555
1594,Nevada,"Arts, Entertainment, and Recreation",29897,1335972,2016,0.512937094199852,2919.555
1595,Nevada,Accommodation and Food Services,321213,9543299,2016,0.512937094199852,2919.555
1596,Nevada,Other Services (except Public Administration),34193,1085284,2016,0.512937094199852,2919.555
1597,Nevada,Industries not classified,140,4490,2016,0.512937094199852,2919.555
1598,New Hampshire,"Agriculture, Forestry, Fishing and Hunting",633,30979,2016,0.501970284423807,1343.694
1599,New Hampshire,"Mining, Quarrying, and Oil and Gas Extraction",230,17619,2016,0.501970284423807,1343.694
1600,New Hampshire,Utilities,2971,284397,2016,0.501970284423807,1343.694
1601,New Hampshire,Construction,26207,1638330,2016,0.501970284423807,1343.694
1602,New Hampshire,Manufacturing,68645,4476325,2016,0.501970284423807,1343.694
1603,New Hampshire,Wholesale Trade,24052,1777964,2016,0.501970284423807,1343.694
1604,New Hampshire,Retail Trade,100563,2802112,2016,0.501970284423807,1343.694
1605,New Hampshire,Transportation and Warehousing,13870,567567,2016,0.501970284423807,1343.694
1606,New Hampshire,Information,14148,1202690,2016,0.501970284423807,1343.694
1607,New Hampshire,Finance and Insurance,28757,2559020,2016,0.501970284423807,1343.694
1608,New Hampshire,Real Estate and Rental and Leasing,7321,363315,2016,0.501970284423807,1343.694
1609,New Hampshire,"Professional, Scientific, and Technical Services",32287,2286621,2016,0.501970284423807,1343.694
1610,New Hampshire,Management of Companies and Enterprises,8809,749440,2016,0.501970284423807,1343.694
1611,New Hampshire,Administrative and Support and Waste Management and Remediation Services,55763,2604018,2016,0.501970284423807,1343.694
1612,New Hampshire,Educational Services,25839,1042601,2016,0.501970284423807,1343.694
1613,New Hampshire,Health Care and Social Assistance,91765,4666474,2016,0.501970284423807,1343.694
1614,New Hampshire,"Arts, Entertainment, and Recreation",12331,277067,2016,0.501970284423807,1343.694
1615,New Hampshire,Accommodation and Food Services,57495,1143634,2016,0.501970284423807,1343.694
1616,New Hampshire,Other Services (except Public Administration),22486,700982,2016,0.501970284423807,1343.694
1617,New Hampshire,Industries not classified,71,2152,2016,0.501970284423807,1343.694
1618,New Jersey,"Agriculture, Forestry, Fishing and Hunting",1001,37546,2016,0.5728419014290129,8873.584
1619,New Jersey,"Mining, Quarrying, and Oil and Gas Extraction",1193,88461,2016,0.5728419014290129,8873.584
1620,New Jersey,Utilities,20003,2446210,2016,0.5728419014290129,8873.584
1621,New Jersey,Construction,155246,10789986,2016,0.5728419014290129,8873.584
1622,New Jersey,Manufacturing,218742,14228397,2016,0.5728419014290129,8873.584
1623,New Jersey,Wholesale Trade,264210,24843995,2016,0.5728419014290129,8873.584
1624,New Jersey,Retail Trade,464603,13583838,2016,0.5728419014290129,8873.584
1625,New Jersey,Transportation and Warehousing,164419,8637592,2016,0.5728419014290129,8873.584
1626,New Jersey,Information,86792,8950740,2016,0.5728419014290129,8873.584
1627,New Jersey,Finance and Insurance,198374,22964397,2016,0.5728419014290129,8873.584
1628,New Jersey,Real Estate and Rental and Leasing,58847,3402360,2016,0.5728419014290129,8873.584
1629,New Jersey,"Professional, Scientific, and Technical Services",328347,29346869,2016,0.5728419014290129,8873.584
1630,New Jersey,Management of Companies and Enterprises,124389,16773177,2016,0.5728419014290129,8873.584
1631,New Jersey,Administrative and Support and Waste Management and Remediation Services,326154,13161526,2016,0.5728419014290129,8873.584
1632,New Jersey,Educational Services,109275,4148252,2016,0.5728419014290129,8873.584
1633,New Jersey,Health Care and Social Assistance,584649,28159430,2016,0.5728419014290129,8873.584
1634,New Jersey,"Arts, Entertainment, and Recreation",63917,1948229,2016,0.5728419014290129,8873.584
1635,New Jersey,Accommodation and Food Services,310558,6409780,2016,0.5728419014290129,8873.584
1636,New Jersey,Other Services (except Public Administration),155185,4825530,2016,0.5728419014290129,8873.584
1637,New Jersey,Industries not classified,389,11502,2016,0.5728419014290129,8873.584
1638,New Mexico,"Agriculture, Forestry, Fishing and Hunting",388,14459,2016,0.5465079493432411,2092.555
1639,New Mexico,"Mining, Quarrying, and Oil and Gas Extraction",17869,1250984,2016,0.5465079493432411,2092.555
1640,New Mexico,Utilities,4476,382847,2016,0.5465079493432411,2092.555
1641,New Mexico,Construction,38946,1718516,2016,0.5465079493432411,2092.555
1642,New Mexico,Manufacturing,25757,1296933,2016,0.5465079493432411,2092.555
1643,New Mexico,Wholesale Trade,21080,1073990,2016,0.5465079493432411,2092.555
1644,New Mexico,Retail Trade,97171,2570451,2016,0.5465079493432411,2092.555
1645,New Mexico,Transportation and Warehousing,17226,716857,2016,0.5465079493432411,2092.555
1646,New Mexico,Information,15080,542992,2016,0.5465079493432411,2092.555
1647,New Mexico,Finance and Insurance,24135,1353156,2016,0.5465079493432411,2092.555
1648,New Mexico,Real Estate and Rental and Leasing,9637,386947,2016,0.5465079493432411,2092.555
1649,New Mexico,"Professional, Scientific, and Technical Services",57997,4224735,2016,0.5465079493432411,2092.555
1650,New Mexico,Management of Companies and Enterprises,6516,416090,2016,0.5465079493432411,2092.555
1651,New Mexico,Administrative and Support and Waste Management and Remediation Services,31881,1064925,2016,0.5465079493432411,2092.555
1652,New Mexico,Educational Services,8812,277285,2016,0.5465079493432411,2092.555
1653,New Mexico,Health Care and Social Assistance,121840,5175396,2016,0.5465079493432411,2092.555
1654,New Mexico,"Arts, Entertainment, and Recreation",13611,300766,2016,0.5465079493432411,2092.555
1655,New Mexico,Accommodation and Food Services,89698,1530221,2016,0.5465079493432411,2092.555
1656,New Mexico,Other Services (except Public Administration),26494,730310,2016,0.5465079493432411,2092.555
1657,New Mexico,Industries not classified,109,1364,2016,0.5465079493432411,2092.555
1658,New York,"Agriculture, Forestry, Fishing and Hunting",2898,108815,2016,0.6341150649977537,19636.391
1659,New York,"Mining, Quarrying, and Oil and Gas Extraction",3798,246009,2016,0.6341150649977537,19636.391
1660,New York,Utilities,40325,4173844,2016,0.6341150649977537,19636.391
1661,New York,Construction,360410,24611988,2016,0.6341150649977537,19636.391
1662,New York,Manufacturing,418987,23381160,2016,0.6341150649977537,19636.391
1663,New York,Wholesale Trade,363200,26119626,2016,0.6341150649977537,19636.391
1664,New York,Retail Trade,945066,27406369,2016,0.6341150649977537,19636.391
1665,New York,Transportation and Warehousing,252127,11835007,2016,0.6341150649977537,19636.391
1666,New York,Information,296728,31468546,2016,0.6341150649977537,19636.391
1667,New York,Finance and Insurance,553058,107567572,2016,0.6341150649977537,19636.391
1668,New York,Real Estate and Rental and Leasing,180174,10952599,2016,0.6341150649977537,19636.391
1669,New York,"Professional, Scientific, and Technical Services",647503,60826624,2016,0.6341150649977537,19636.391
1670,New York,Management of Companies and Enterprises,184213,24126009,2016,0.6341150649977537,19636.391
1671,New York,Administrative and Support and Waste Management and Remediation Services,594408,31938963,2016,0.6341150649977537,19636.391
1672,New York,Educational Services,423370,18284493,2016,0.6341150649977537,19636.391
1673,New York,Health Care and Social Assistance,1544405,75868966,2016,0.6341150649977537,19636.391
1674,New York,"Arts, Entertainment, and Recreation",184485,9017688,2016,0.6341150649977537,19636.391
1675,New York,Accommodation and Food Services,786423,19324891,2016,0.6341150649977537,19636.391
1676,New York,Other Services (except Public Administration),395244,14562101,2016,0.6341150649977537,19636.391
1677,New York,Industries not classified,1633,51424,2016,0.6341150649977537,19636.391
1678,North Carolina,"Agriculture, Forestry, Fishing and Hunting",4854,193204,2016,0.4809625419628128,10161.802
1679,North Carolina,"Mining, Quarrying, and Oil and Gas Extraction",2587,149945,2016,0.4809625419628128,10161.802
1680,North Carolina,Utilities,19579,2048993,2016,0.4809625419628128,10161.802
1681,North Carolina,Construction,187294,9114840,2016,0.4809625419628128,10161.802
1682,North Carolina,Manufacturing,432538,21199041,2016,0.4809625419628128,10161.802
1683,North Carolina,Wholesale Trade,191054,13365728,2016,0.4809625419628128,10161.802
1684,North Carolina,Retail Trade,496375,12652435,2016,0.4809625419628128,10161.802
1685,North Carolina,Transportation and Warehousing,123215,5527453,2016,0.4809625419628128,10161.802
1686,North Carolina,Information,83205,5941858,2016,0.4809625419628128,10161.802
1687,North Carolina,Finance and Insurance,182063,16341763,2016,0.4809625419628128,10161.802
1688,North Carolina,Real Estate and Rental and Leasing,53183,2454424,2016,0.4809625419628128,10161.802
1689,North Carolina,"Professional, Scientific, and Technical Services",220467,16466828,2016,0.4809625419628128,10161.802
1690,North Carolina,Management of Companies and Enterprises,93361,9389371,2016,0.4809625419628128,10161.802
1691,North Carolina,Administrative and Support and Waste Management and Remediation Services,382424,12837883,2016,0.4809625419628128,10161.802
1692,North Carolina,Educational Services,98030,3946008,2016,0.4809625419628128,10161.802
1693,North Carolina,Health Care and Social Assistance,582346,26326411,2016,0.4809625419628128,10161.802
1694,North Carolina,"Arts, Entertainment, and Recreation",65049,1946178,2016,0.4809625419628128,10161.802
1695,North Carolina,Accommodation and Food Services,419128,6781698,2016,0.4809625419628128,10161.802
1696,North Carolina,Other Services (except Public Administration),157474,4280399,2016,0.4809625419628128,10161.802
1697,North Carolina,Industries not classified,700,15573,2016,0.4809625419628128,10161.802
1698,North Dakota,"Agriculture, Forestry, Fishing and Hunting",442,21665,2016,0.3019075710348025,756.114
1699,North Dakota,"Mining, Quarrying, and Oil and Gas Extraction",16424,1489253,2016,0.3019075710348025,756.114
1700,North Dakota,Utilities,3546,332950,2016,0.3019075710348025,756.114
1701,North Dakota,Construction,23362,1557273,2016,0.3019075710348025,756.114
1702,North Dakota,Manufacturing,23984,1163216,2016,0.3019075710348025,756.114
1703,North Dakota,Wholesale Trade,22893,1296406,2016,0.3019075710348025,756.114
1704,North Dakota,Retail Trade,50760,1447438,2016,0.3019075710348025,756.114
1705,North Dakota,Transportation and Warehousing,15806,808372,2016,0.3019075710348025,756.114
1706,North Dakota,Information,7274,453068,2016,0.3019075710348025,756.114
1707,North Dakota,Finance and Insurance,17843,1037420,2016,0.3019075710348025,756.114
1708,North Dakota,Real Estate and Rental and Leasing,5479,240139,2016,0.3019075710348025,756.114
1709,North Dakota,"Professional, Scientific, and Technical Services",15817,965723,2016,0.3019075710348025,756.114
1710,North Dakota,Management of Companies and Enterprises,5472,423857,2016,0.3019075710348025,756.114
1711,North Dakota,Administrative and Support and Waste Management and Remediation Services,14294,516376,2016,0.3019075710348025,756.114
1712,North Dakota,Educational Services,4403,105284,2016,0.3019075710348025,756.114
1713,North Dakota,Health Care and Social Assistance,61322,2817190,2016,0.3019075710348025,756.114
1714,North Dakota,"Arts, Entertainment, and Recreation",5659,85776,2016,0.3019075710348025,756.114
1715,North Dakota,Accommodation and Food Services,38071,650207,2016,0.3019075710348025,756.114
1716,North Dakota,Other Services (except Public Administration),14024,404097,2016,0.3019075710348025,756.114
1717,North Dakota,Industries not classified,72,1038,2016,0.3019075710348025,756.114
